Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
8642,0.6,Good,E,VVS2,64.2,55.0,5.31,5.34,3.42,2511
19323,0.34,Premium,G,VS2,61.1,60.0,4.53,4.51,2.76,765
12009,0.31,Ideal,I,VVS1,62.0,54.0,4.34,4.37,2.7,571
1834,1.01,Premium,D,SI1,62.6,58.0,6.33,6.44,4.0,5443
26061,0.82,Ideal,G,SI2,61.0,55.0,6.04,5.99,3.67,2165
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
357,0.9,Very Good,G,VS2,61.5,60.0,6.13,6.16,3.78,4386
21598,0.51,Ideal,E,SI1,61.7,55.0,5.18,5.2,3.2,1437
19604,0.26,Ideal,E,VVS1,,57.0,4.07,4.1,2.52,599
22364,0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
4306,0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,2371
4393,1.11,Good,H,SI1,64.2,58.0,6.47,6.53,4.17,4523
21256,1.76,Very Good,H,VS2,62.2,60.0,7.68,7.72,4.79,13503
22392,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,3810
12461,0.52,Ideal,H,VS1,62.4,55.0,5.19,5.17,3.23,1577
3946,1.0,Very Good,G,VS2,60.0,55.0,6.41,6.52,3.88,5385
22766,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,988
12876,0.5,Good,G,SI1,62.5,64.0,4.93,4.99,3.1,1197
9907,1.15,Ideal,F,VVS2,62.1,55.0,6.74,6.69,4.17,8903
14598,0.54,Ideal,D,VS1,61.3,56.0,5.3,5.27,3.24,2378
5248,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.84,3.03,1294
11607,0.41,Ideal,F,VVS1,60.7,56.0,4.81,4.85,2.93,1295
16419,1.13,Premium,D,SI2,60.9,59.0,6.65,6.72,4.07,5133
26587,0.39,Ideal,F,VVS1,62.1,55.0,4.69,4.71,2.92,1124
8512,0.33,Very Good,D,VS2,62.5,59.0,4.39,4.41,2.75,681
4021,0.73,Fair,F,SI2,53.4,65.0,6.19,6.15,3.3,2164
5355,0.3,Ideal,D,VVS2,61.7,57.0,4.3,4.32,2.66,1041
6166,0.9,Ideal,G,SI2,60.6,55.0,6.27,6.33,3.82,4077
8464,1.02,Premium,F,VS1,60.8,59.0,6.49,6.46,3.94,7677
19558,0.73,Fair,H,I1,66.2,56.0,5.62,5.46,3.69,1104
15631,0.51,Very Good,D,SI1,61.7,58.0,5.09,5.12,3.15,1403
24286,1.76,Premium,I,SI2,62.0,58.0,7.76,7.72,4.8,10043
12940,0.77,Fair,J,SI1,60.2,66.0,5.97,5.81,3.55,1956
18654,0.52,Ideal,E,VVS2,61.8,56.0,5.16,5.19,3.2,2301
833,1.12,Premium,H,SI1,62.4,56.0,6.74,6.63,4.17,4994
19115,0.55,Ideal,E,VS1,61.2,57.0,5.3,5.28,3.24,2107
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
4833,1.31,Premium,J,VS2,60.7,58.0,7.1,7.07,4.3,6137
20572,0.46,Very Good,F,VVS1,62.3,56.0,4.94,4.98,3.09,1838
14105,0.33,Premium,H,IF,62.9,58.0,4.43,4.38,2.77,1010
8365,0.52,Ideal,H,VS2,62.0,57.0,5.12,5.08,3.16,1385
19319,0.25,Premium,E,VVS1,60.7,60.0,4.11,4.09,2.49,740
17876,0.32,Ideal,F,VS2,61.1,57.0,4.44,4.4,2.7,828
4907,1.26,Ideal,I,SI1,62.6,57.0,6.89,6.92,4.32,6597
16962,1.5,Premium,G,VS2,62.5,59.0,7.27,7.23,4.53,12787
17935,0.7,Ideal,F,VS2,60.8,56.0,5.78,5.79,3.52,2942
20066,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,408
9379,0.35,Ideal,D,VVS1,62.0,54.0,4.56,4.57,2.83,1266
4809,0.3,Premium,J,VS2,61.6,61.0,4.33,4.28,2.65,473
15813,1.01,Good,F,SI2,63.0,60.0,6.28,6.35,3.98,3827
23369,0.54,Ideal,H,VS1,61.9,56.0,5.24,5.2,3.23,1637
3871,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,4355
17460,0.54,Ideal,G,SI1,62.6,57.0,5.21,5.18,3.25,1389
6202,0.35,Premium,I,VS2,62.9,57.0,4.53,4.5,2.84,630
23077,0.71,Ideal,E,SI2,59.3,56.0,5.89,5.84,3.48,2388
8977,0.58,Premium,E,VS1,60.7,58.0,5.41,5.36,3.27,2105
1522,0.51,Very Good,D,SI1,62.8,56.0,5.07,5.09,3.19,1569
14213,1.0,Very Good,D,VS2,61.2,61.0,6.35,6.39,3.9,6190
26171,1.01,Premium,G,SI2,63.0,58.0,6.34,6.29,3.98,4038
19691,1.24,Ideal,H,SI1,61.3,57.0,6.95,6.89,4.24,6254
7195,0.7,Ideal,I,VS1,61.9,56.0,5.69,5.72,3.53,2616
8348,0.42,Very Good,H,VS2,59.0,57.0,4.92,4.95,2.91,843
3626,2.17,Premium,H,SI1,62.3,58.0,8.29,8.25,5.15,13248
8016,0.3,Ideal,F,IF,,57.0,4.29,4.31,2.68,886
19103,1.08,Premium,G,SI2,59.8,57.0,6.72,6.66,4.0,4318
398,0.33,Premium,F,SI2,62.3,58.0,4.43,4.4,2.75,557
6472,0.32,Premium,H,VVS1,60.9,58.0,4.4,4.43,2.69,730
12848,1.05,Very Good,G,VS2,63.0,57.0,6.48,6.51,4.09,5987
24405,1.19,Ideal,H,I1,60.3,57.0,6.93,6.83,4.15,3864
24766,0.57,Ideal,F,VVS1,61.9,54.8,5.3,5.36,3.3,2339
25779,0.3,Ideal,I,VVS2,62.2,56.0,4.25,4.3,2.66,495
7507,1.53,Premium,H,VS2,60.1,58.0,7.6,7.57,4.71,11087
2347,1.0,Ideal,H,SI2,62.6,56.0,6.38,6.34,3.98,4256
4316,0.32,Good,G,VS2,56.7,64.0,4.52,4.55,2.57,603
16898,0.58,Ideal,F,SI1,62.2,57.0,5.37,5.33,3.33,1705
3215,0.91,Very Good,G,SI1,63.1,63.0,6.16,6.11,3.87,3445
5681,0.24,Very Good,D,VVS2,58.7,61.0,4.04,4.07,2.38,485
1413,0.98,Fair,G,SI2,66.6,56.0,6.12,6.02,4.04,3332
21986,0.4,Premium,E,SI1,60.9,56.0,4.8,4.76,2.91,945
21812,1.18,Premium,G,VVS2,58.2,62.0,6.92,6.89,4.02,9188
11,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,637
15854,0.32,Very Good,G,VS2,62.4,59.0,4.33,4.36,2.71,561
19957,2.05,Ideal,J,SI1,60.3,60.0,8.17,8.24,4.95,14037
11479,0.37,Premium,D,VVS2,60.7,59.0,4.63,4.66,2.82,971
881,0.42,Premium,H,VVS1,62.0,58.0,4.79,4.82,2.98,1068
7332,1.2,Very Good,I,SI1,61.2,62.0,6.75,6.84,4.16,5226
7095,0.35,Ideal,E,VS1,61.9,56.0,4.51,4.53,2.8,829
25617,0.91,Ideal,I,VS2,,56.0,6.18,6.22,3.84,4199
7781,1.05,Very Good,H,SI1,59.5,58.0,6.61,6.69,3.96,4608
14139,2.01,Ideal,H,SI1,61.9,57.0,8.14,8.05,5.01,17403
9719,0.34,Very Good,F,VS2,62.9,58.0,4.44,4.46,2.8,686
26669,0.37,Ideal,H,VVS1,62.3,56.0,4.56,4.59,2.85,810
3451,1.01,Very Good,D,IF,61.6,56.0,6.43,6.46,3.97,16087
25663,0.66,Ideal,E,SI1,62.8,57.0,5.58,5.53,3.49,1901
17904,0.71,Ideal,G,VS2,61.8,56.0,5.73,5.76,3.55,3299
8199,1.31,Premium,H,SI2,60.0,57.0,7.1,7.07,4.25,6089
10510,0.28,Ideal,G,VVS1,61.8,55.0,4.19,4.23,2.6,650
7023,1.06,Ideal,G,VVS2,61.0,57.0,6.55,6.57,4.0,7900
5245,0.36,Very Good,D,SI1,62.8,57.0,4.51,4.54,2.84,619
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
11334,0.54,Very Good,I,IF,58.8,61.0,5.29,5.35,3.13,1708
6110,0.31,Ideal,E,SI2,61.7,56.0,4.35,4.4,2.7,435
825,0.46,Ideal,J,IF,61.8,56.0,4.98,4.95,3.07,1221
2273,0.37,Premium,E,VS2,61.5,58.0,4.61,4.66,2.85,811
18895,0.7,Good,E,SI2,60.7,61.0,5.69,5.71,3.46,2405
8319,0.52,Ideal,I,SI1,61.8,56.0,5.15,5.18,3.19,1075
14417,0.5,Very Good,F,SI2,62.4,56.0,5.08,5.12,3.18,1147
560,0.7,Very Good,F,VS1,62.4,56.0,5.62,5.7,3.53,2604
8676,0.32,Ideal,E,SI2,61.3,56.0,4.42,4.45,2.72,427
18146,0.86,Ideal,I,VS2,62.1,57.0,6.1,6.07,3.78,3121
14782,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
7237,0.3,Very Good,J,VS1,,61.0,4.33,4.38,2.66,427
19839,0.51,Premium,E,SI1,61.8,58.0,5.15,5.11,3.17,1443
17113,0.71,Ideal,E,VS2,61.6,56.0,5.71,5.75,3.53,3381
5619,0.52,Very Good,E,VS2,60.9,57.0,5.17,5.2,3.16,1689
5151,0.73,Premium,F,VS2,62.3,60.0,5.77,5.73,3.58,2683
17301,1.69,Very Good,J,I1,60.2,61.0,7.7,7.79,4.66,5182
25990,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
26072,2.03,Ideal,H,SI2,61.8,56.0,8.1,8.15,5.02,15143
3902,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,872
22292,0.78,Ideal,G,VS2,,57.0,5.87,5.9,3.66,3171
2518,0.51,Premium,G,VVS1,60.2,58.0,5.2,5.24,3.14,1925
4825,1.6,Ideal,E,SI2,62.7,53.9,7.43,7.49,4.68,10798
17086,1.07,Premium,G,SI2,62.5,59.0,6.5,6.47,4.05,3296
18342,0.33,Ideal,D,VS2,60.7,56.0,4.48,4.5,2.73,803
16157,0.36,Good,F,VS1,63.6,60.0,4.52,4.47,2.86,945
3019,0.3,Premium,D,SI1,60.6,60.0,4.32,4.3,2.61,709
25722,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,4113
20592,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
6999,0.3,Ideal,E,VVS2,61.6,57.0,4.32,4.29,2.65,1013
7888,0.4,Ideal,D,VS2,61.6,57.0,4.77,4.71,2.92,1050
9006,1.06,Ideal,E,VS2,61.8,55.0,6.59,6.51,4.05,7788
7754,0.32,Ideal,G,VS1,61.2,56.0,4.41,4.45,2.71,645
22818,0.41,Very Good,H,VVS1,62.0,56.0,4.77,4.81,2.97,1166
19698,0.4,Good,H,VS2,59.4,64.0,4.82,4.75,2.84,945
22898,2.1,Very Good,I,SI2,60.6,60.0,8.29,8.33,5.04,12612
2758,1.21,Ideal,G,VS2,62.0,56.0,6.87,6.77,4.23,7806
2489,0.4,Good,J,VS2,64.0,57.0,4.7,4.67,3.0,765
11554,0.72,Premium,E,VS2,63.0,55.0,5.79,5.61,3.59,2802
7556,0.38,Ideal,E,VVS2,61.8,54.2,4.66,4.69,2.89,1073
22133,0.9,Ideal,D,SI2,60.9,57.0,6.2,6.24,3.79,3798
11380,0.7,Good,F,VS1,62.8,61.0,5.57,5.61,3.51,2810
34,0.77,Premium,E,VS1,60.8,56.0,5.95,5.9,3.6,3260
15744,2.23,Premium,J,VS2,61.0,58.0,8.39,8.36,5.11,14867
11232,1.2,Ideal,H,SI2,62.6,58.0,6.74,6.81,4.24,5613
23454,0.35,Ideal,G,VS1,61.1,56.0,4.55,4.58,2.79,923
26663,0.73,Ideal,E,SI1,60.5,57.0,5.85,5.88,3.55,2644
9856,2.18,Premium,J,SI2,62.6,58.0,8.25,8.23,5.16,12970
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
21616,1.71,Premium,H,VS1,58.1,62.0,8.02,7.84,4.61,11161
7264,1.0,Fair,F,SI1,56.9,63.0,6.45,6.52,3.69,4688
23955,0.44,Ideal,E,VS1,61.5,56.0,4.92,4.9,3.02,1155
12240,1.2,Premium,J,SI2,61.7,57.0,6.85,6.79,4.21,3782
11249,0.31,Ideal,D,VS2,62.1,56.0,4.35,4.34,2.7,942
4893,0.51,Ideal,G,VS1,62.2,55.0,5.14,5.11,3.19,1781
8653,0.33,Very Good,E,SI1,63.0,54.0,4.38,4.42,2.77,579
12452,1.22,Good,G,VS2,59.9,61.0,6.88,6.91,4.13,8533
24591,2.04,Ideal,F,SI2,62.3,57.0,8.05,8.13,5.04,16261
10128,0.47,Good,E,VVS1,64.0,62.0,4.9,4.97,3.16,1690
22618,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5602
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
3229,0.9,Premium,D,VS2,63.0,62.0,6.13,6.06,3.84,4586
14246,1.01,Good,D,VS1,56.8,61.0,6.5,6.45,3.68,5050
24977,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,7812
13955,0.3,Premium,F,VVS1,61.8,59.0,4.29,4.26,2.64,1114
20627,1.21,Very Good,H,VS1,60.4,59.0,6.88,6.97,4.18,7196
21095,0.31,Ideal,D,VS1,62.1,56.0,4.3,4.36,2.69,704
21683,2.01,Fair,F,I1,58.7,66.0,8.3,8.19,4.84,7294
25608,1.0,Very Good,G,VVS2,63.5,55.0,6.36,6.3,4.02,5914
21047,0.38,Ideal,G,VS2,61.2,55.0,4.69,4.72,2.88,778
7751,0.4,Very Good,E,VS1,60.5,61.0,4.72,4.74,2.86,1053
3036,0.33,Ideal,H,VS2,60.6,56.0,4.51,4.54,2.74,539
16326,0.4,Ideal,E,VVS1,61.7,57.0,4.7,4.74,2.91,1333
25923,0.32,Ideal,I,VS1,62.1,57.0,4.37,4.42,2.73,471
21745,1.21,Ideal,I,VS2,62.0,60.0,6.77,6.84,4.22,6135
668,1.6,Premium,J,SI1,62.2,58.0,7.48,7.54,4.67,7550
10499,1.21,Ideal,F,SI2,61.8,57.0,6.87,6.82,4.23,6105
12908,0.44,Ideal,F,SI1,61.4,56.0,4.89,4.94,3.02,761
20623,1.15,Very Good,G,SI1,61.3,62.0,6.68,6.72,4.11,5538
14917,1.01,Very Good,E,SI2,59.5,59.0,6.54,6.58,3.9,4666
13708,1.52,Premium,I,VS2,61.7,61.0,7.35,7.3,4.52,6793
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
16831,0.58,Ideal,F,VS1,61.9,54.0,5.37,5.33,3.31,1865
16654,1.0,Premium,F,SI1,61.2,58.0,6.4,6.44,3.93,5197
24513,0.44,Very Good,I,VVS1,60.8,57.0,4.88,4.93,2.98,926
13034,1.2,Premium,H,SI1,62.7,56.0,6.78,6.75,4.24,5746
5112,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5665
5263,1.5,Ideal,D,SI2,63.0,56.0,7.3,7.25,4.58,10122
8955,0.33,Ideal,F,IF,61.2,56.0,4.48,4.5,2.75,957
2617,0.35,Very Good,G,VVS1,59.3,61.0,4.58,4.62,2.73,921
3028,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
16245,0.25,Ideal,E,VVS1,61.5,55.0,4.09,4.12,2.52,705
3992,0.3,Very Good,F,VS1,60.9,63.0,4.26,4.31,2.61,704
23732,0.3,Very Good,E,SI1,,58.0,4.27,4.33,2.66,526
26085,0.81,Premium,I,VVS2,61.9,60.0,5.91,5.86,3.64,2795
4053,1.09,Premium,H,VS1,60.2,61.0,6.7,6.66,4.02,5951
10408,1.2,Premium,G,SI1,62.3,59.0,6.84,6.75,4.23,6586
21944,1.14,Ideal,F,VS1,61.1,55.0,6.74,6.78,4.13,8953
14825,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
18199,0.71,Good,F,SI1,64.3,58.0,5.61,5.55,3.59,2258
17049,0.3,Ideal,G,IF,62.3,56.0,4.31,4.32,2.69,863
26073,1.5,Premium,D,SI1,61.6,59.0,7.4,7.3,4.53,13445
7743,1.19,Ideal,H,SI2,62.0,57.0,6.77,6.81,4.21,4914
22252,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,521
8547,0.55,Ideal,E,VS1,61.1,55.0,5.3,5.33,3.25,1975
22246,1.43,Ideal,J,SI1,62.1,58.0,7.23,7.16,4.47,6546
9371,1.42,Premium,H,SI2,61.6,58.0,7.22,7.17,4.43,7316
10755,0.31,Ideal,F,SI1,62.0,54.0,4.36,4.38,2.71,628
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
3710,1.01,Fair,F,SI2,67.3,62.0,6.09,6.03,4.08,3597
18634,0.32,Ideal,D,SI1,62.8,56.0,4.35,4.34,2.73,756
25358,0.75,Fair,F,VS2,65.4,58.0,5.63,5.68,3.7,2648
859,0.3,Ideal,F,VS2,61.8,56.0,4.3,4.31,2.66,605
14287,0.3,Very Good,I,VS1,63.0,53.0,4.26,4.31,2.7,473
22913,1.01,Good,G,VVS2,63.2,59.0,6.34,6.38,4.02,7528
16450,0.76,Ideal,H,VS2,61.4,57.0,5.85,5.88,3.6,3038
10025,0.7,Ideal,F,VVS2,61.0,57.0,5.73,5.75,3.5,3478
25632,1.03,Fair,I,VS1,57.6,58.0,6.67,6.58,3.81,4328
12494,0.31,Ideal,E,VVS1,61.7,56.0,4.38,4.41,2.71,890
7612,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,9225
15671,0.33,Very Good,G,VVS2,63.0,56.0,4.42,4.47,2.8,672
2150,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
20176,0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
3434,0.57,Very Good,D,VS2,60.4,57.0,5.35,5.38,3.24,1651
14621,0.72,Very Good,H,VS2,61.4,57.0,5.75,5.79,3.54,2462
25517,0.9,Premium,H,VS2,63.0,61.0,6.14,6.05,3.84,3810
17426,2.2,Ideal,I,SI1,61.7,55.0,8.41,8.37,5.18,18059
19552,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
1378,0.34,Ideal,I,IF,61.9,55.0,4.5,4.52,2.79,695
25097,0.91,Premium,D,SI2,61.2,58.0,6.21,6.25,3.81,3958
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
13068,1.27,Ideal,F,VVS2,62.2,54.0,6.92,6.95,4.31,12576
18813,0.32,Ideal,G,SI2,62.5,57.0,4.35,4.38,2.73,421
16539,3.0,Good,I,I1,57.0,64.0,9.38,9.31,5.33,10863
16122,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75,758
773,1.22,Ideal,F,SI2,62.0,57.0,6.88,6.83,4.25,4852
26080,1.36,Ideal,D,SI2,61.2,57.0,7.15,7.19,4.39,6443
16732,0.52,Ideal,D,VS1,60.9,56.0,5.21,5.17,3.16,1835
26383,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2646
8178,0.76,Ideal,J,VS2,61.7,56.0,5.85,5.88,3.62,2026
1417,0.73,Ideal,F,VS1,61.1,57.0,5.8,5.89,3.57,3140
16340,1.75,Ideal,H,I1,61.6,56.0,7.73,7.75,4.77,7680
26859,0.3,Very Good,G,VS1,63.3,56.0,4.31,4.28,2.72,725
2600,1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
11975,0.58,Ideal,F,VS2,61.8,57.0,5.39,5.35,3.32,2401
1557,0.31,Ideal,D,VS2,62.7,57.0,4.3,4.34,2.71,734
19888,1.2,Ideal,G,VS2,62.8,57.0,6.78,6.72,4.24,7243
13896,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,3590
9257,1.0,Premium,H,SI1,59.4,58.0,6.51,6.46,3.85,4788
4703,1.5,Ideal,J,SI1,61.1,56.7,7.35,7.38,4.5,7520
13754,0.9,Good,F,SI2,63.1,58.0,6.11,6.13,3.86,3519
24924,0.51,Premium,D,SI1,60.1,60.0,5.18,5.14,3.1,1687
17369,1.02,Fair,E,SI2,65.3,59.0,6.28,6.22,4.08,3838
1,0.3,Ideal,E,SI1,62.1,58.0,4.27,4.29,2.66,499
945,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,882
23142,1.78,Premium,J,SI2,62.6,58.0,7.78,7.72,4.85,8889
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
23897,0.35,Very Good,D,VS2,62.8,58.0,4.47,4.51,2.82,685
13273,1.01,Very Good,D,SI1,61.1,58.0,6.46,6.51,3.96,5619
13573,1.25,Premium,I,VS2,61.0,59.0,6.98,6.89,4.23,6084
3037,0.41,Premium,F,VVS2,61.6,59.0,4.73,4.79,2.93,951
19491,0.44,Good,D,VS2,63.6,56.0,4.81,4.84,3.07,1009
12182,0.58,Ideal,G,IF,62.1,56.0,5.35,5.37,3.32,2528
14953,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,802
15729,0.39,Ideal,F,VS2,62.1,53.0,4.73,4.77,2.95,828
10907,2.36,Ideal,J,VS2,,59.0,8.64,8.69,5.21,17534
13382,1.1,Premium,G,VS1,58.4,60.0,6.85,6.81,3.99,7399
24254,1.27,Ideal,F,VS2,61.0,54.0,7.0,7.02,4.28,10656
17137,0.85,Ideal,I,SI1,61.4,56.0,6.06,6.12,3.74,3392
13649,0.71,Ideal,F,SI2,61.2,55.0,5.77,5.79,3.54,2365
11931,0.32,Premium,H,SI1,60.9,60.0,4.4,4.43,2.69,461
4260,1.5,Very Good,G,SI2,63.1,57.0,7.29,7.25,4.59,9384
23627,0.52,Ideal,D,VS2,62.2,56.0,5.16,5.13,3.2,1919
13856,0.3,Very Good,G,VVS1,63.2,58.0,4.25,4.23,2.68,1013
11734,0.3,Ideal,E,VVS2,61.9,59.0,4.27,4.3,2.65,766
362,1.51,Very Good,E,SI2,62.8,59.0,7.24,7.31,4.57,9058
3046,0.3,Ideal,H,VVS1,62.3,57.0,4.27,4.3,2.67,665
3405,0.7,Fair,F,I1,66.2,59.0,5.59,5.4,3.65,1087
10354,0.55,Ideal,E,VS1,61.2,54.0,5.3,5.32,3.25,1996
22146,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,5595
24230,0.46,Very Good,I,VVS1,,57.0,4.91,4.95,3.1,1163
13919,1.21,Ideal,G,VS2,61.5,56.0,6.83,6.88,4.22,8294
6526,0.5,Good,H,VVS2,66.1,58.0,4.87,4.9,3.23,1214
3171,1.21,Very Good,I,SI1,62.1,56.0,6.76,6.92,4.25,5324
9699,0.24,Very Good,D,VS1,62.9,56.0,3.96,3.99,2.5,419
7608,1.35,Very Good,I,VS2,61.7,59.0,7.05,7.09,4.36,6884
22885,0.4,Very Good,I,VVS2,,58.0,4.64,4.68,2.97,782
7656,1.27,Ideal,H,SI1,60.6,57.0,7.07,7.0,4.26,6785
10227,0.3,Very Good,D,SI2,61.2,60.0,4.28,4.31,2.63,447
22094,0.8,Very Good,H,VS1,62.7,56.0,5.88,5.96,3.71,3144
24912,1.35,Premium,G,SI2,58.4,59.0,7.32,7.28,4.26,6400
2572,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,684
22537,1.09,Ideal,E,VS2,61.2,56.0,6.62,6.67,4.07,7443
17322,0.76,Ideal,E,VS1,62.1,57.0,5.82,5.87,3.63,2947
853,0.32,Premium,H,SI1,61.3,60.0,4.36,4.42,2.69,449
24944,0.55,Premium,E,SI2,61.9,58.0,5.2,5.24,3.23,1185
26645,0.51,Very Good,J,VS2,61.6,58.0,5.09,5.14,3.15,1008
10148,2.03,Premium,E,SI2,61.5,59.0,8.16,8.24,5.04,18310
7392,0.7,Very Good,G,VS2,63.4,58.0,5.63,5.57,3.55,2338
23057,0.32,Very Good,G,VVS2,61.3,57.0,4.39,4.43,2.7,672
9261,1.02,Ideal,E,VS2,62.7,56.0,6.38,6.44,4.02,6732
9404,1.73,Premium,I,SI1,61.2,60.0,7.67,7.65,4.69,10957
23890,0.81,Very Good,F,SI1,61.3,57.0,6.02,6.05,3.7,2858
24511,1.01,Good,G,SI1,63.5,60.0,6.3,6.33,4.01,4588
17392,0.3,Very Good,J,VS1,61.2,61.0,4.3,4.33,2.64,394
8302,1.01,Good,F,SI2,63.6,59.0,6.34,6.37,4.04,4121
19725,0.71,Ideal,F,VS1,60.9,56.0,5.76,5.79,3.52,3710
12306,0.72,Very Good,E,SI1,62.1,57.0,5.69,5.75,3.55,2578
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
26400,0.51,Good,G,SI1,63.7,55.0,5.07,5.1,3.24,1172
10710,1.01,Very Good,H,SI1,63.5,62.0,6.36,6.24,4.0,4513
18273,0.51,Very Good,F,VS2,,58.0,5.1,5.17,3.13,1569
23880,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.81,2.97,1007
7789,0.5,Premium,G,VVS1,61.0,60.0,5.08,5.12,3.11,1966
13025,0.55,Ideal,G,IF,60.9,57.0,5.28,5.3,3.22,2789
15461,1.03,Premium,G,VS1,62.1,59.0,6.48,6.4,4.0,6479
1847,1.01,Very Good,H,VS2,61.6,60.0,6.46,6.39,3.96,5204
15567,2.01,Ideal,I,SI1,64.8,62.0,7.92,7.82,5.1,16287
5711,0.51,Ideal,G,VS1,61.8,60.0,5.08,5.12,3.15,1757
10612,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,6290
7881,0.58,Ideal,G,SI1,62.2,55.0,5.33,5.37,3.33,1446
12638,0.31,Ideal,H,VS1,61.7,57.0,4.34,4.38,2.69,544
14231,0.53,Ideal,F,SI2,61.7,56.0,5.23,5.24,3.23,1142
10210,1.5,Premium,D,SI2,62.6,59.0,7.2,7.23,4.52,8108
15575,0.26,Ideal,I,VS1,62.1,55.0,4.11,4.13,2.56,434
26360,0.3,Ideal,E,VVS1,61.4,56.0,4.33,4.37,2.67,895
7543,1.61,Very Good,H,VS2,59.4,58.0,7.64,7.74,4.57,11627
26512,0.51,Premium,E,VS2,61.3,58.0,5.13,5.15,3.15,1656
20546,0.32,Ideal,G,VS1,62.4,56.0,4.37,4.38,2.73,679
13493,0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1668
6113,0.3,Ideal,D,SI1,61.7,57.0,4.28,4.31,2.65,524
14768,0.51,Very Good,G,VS1,62.9,58.0,5.05,5.1,3.19,1656
21019,1.21,Good,E,I1,63.3,63.0,6.67,6.72,4.24,3726
18123,0.32,Ideal,H,VS1,61.9,55.0,4.42,4.4,2.73,720
6424,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.49,2.77,838
10298,1.21,Ideal,E,SI1,62.2,54.1,6.82,6.86,4.26,7231
13796,0.55,Ideal,E,SI1,62.1,55.0,5.21,5.26,3.25,1551
9931,0.25,Very Good,E,VS2,59.7,61.0,4.08,4.1,2.44,409
7096,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3045
272,0.55,Ideal,F,VVS2,61.5,57.0,5.24,5.27,3.23,2294
1613,1.52,Ideal,G,VS2,62.8,54.0,7.3,7.36,4.61,13809
5798,0.32,Very Good,G,VS2,62.3,55.0,4.38,4.41,2.73,544
22262,1.21,Very Good,H,VS1,62.3,58.0,6.71,6.74,4.19,7246
20761,1.8,Ideal,H,VS1,62.3,56.0,7.79,7.76,4.84,15105
7083,1.2,Premium,I,VVS2,63.0,60.0,6.71,6.63,4.2,5376
23480,0.41,Ideal,G,VS2,62.4,55.0,4.73,4.76,2.96,827
